,QuestionId,UserId,AnswerId,IsCorrect,CorrectAnswer,AnswerValue
1263251,50,4874,88028,0,2,4
1263286,332,2293,934571,0,2,1
1263362,836,1896,1051534,0,4,2
1263448,252,3693,222620,1,3,3
1263515,50,3276,584925,1,2,2
1263520,462,2407,604256,1,3,3
1263583,405,2186,909943,0,2,3
1263584,405,2999,713672,1,2,2
1263596,89,1664,257457,1,4,4
1263605,462,5587,1224998,1,3,3
1263622,668,4509,1371268,1,3,3
1263647,332,4817,1182182,1,2,2
1263666,836,2631,1143345,1,4,4
1263677,815,2142,212257,1,1,1
1263719,836,3379,965660,0,4,3
1263735,89,3358,15416,0,4,1
1263754,856,2378,738574,0,3,4
1263761,727,3344,469511,1,2,2
1263773,922,6147,681833,1,4,4
1263805,625,5639,779682,0,1,4
1263825,922,5384,295555,1,4,4
1263848,462,5491,500654,1,3,3
1263907,50,2927,211485,1,2,2
1263911,83,4216,139720,1,2,2
1263939,252,2780,1245373,1,3,3
1263942,911,2021,399442,1,2,2
1263971,815,1809,1480819,1,1,1
1264031,836,1614,84269,1,4,4
1264085,764,379,1472061,1,4,4
1264090,83,2837,608761,1,2,2
1264103,922,4489,154687,0,4,3
1264171,911,5712,694074,0,2,1
1264292,764,908,281393,1,4,4
1264320,922,830,536709,0,4,2
1264341,89,5949,1194330,1,4,4
1264362,764,213,302080,1,4,4
1264370,625,1901,955248,0,1,4
1264377,855,5844,767490,1,3,3
1264420,922,2259,155743,1,4,4
1264477,856,5360,221441,0,3,2
1264577,855,5124,466431,0,3,4
1264593,815,3198,130565,1,1,1
1264594,922,241,1450848,1,4,4
1264624,89,454,973731,1,4,4
1264794,83,4527,448528,1,2,2
1264798,911,4209,533481,1,2,2
1264822,405,2296,658191,1,2,2
1264824,764,4527,472641,1,4,4
1264841,764,350,1315720,1,4,4
1264845,922,965,147819,1,4,4
1264904,50,4295,599084,0,2,4
1264922,50,6053,329124,1,2,2
1264942,625,3128,615857,1,1,1
1264945,855,3931,1014338,1,3,3
1264973,178,3364,436975,1,4,4
1264994,252,1745,1489767,1,3,3
1265012,50,764,56929,1,2,2
1265025,547,5558,1474184,0,4,1
1265391,332,2905,1122932,1,2,2
1265403,625,159,522859,0,1,2
1265407,836,65,214239,1,4,4
1265423,252,1791,1317348,1,3,3
1265468,405,4964,744640,1,2,2
1265540,178,4890,305167,1,4,4
1265562,922,2155,547015,1,4,4
1265603,547,859,1100376,1,4,4
1265640,668,4361,43274,1,3,3
1265651,836,4231,1203945,1,4,4
1265744,252,3856,532565,1,3,3
1265762,199,5764,1038198,1,1,1
1265792,199,5923,520645,1,1,1
1265841,911,142,140601,0,2,1
1265844,462,2220,876596,1,3,3
1265856,855,2250,650887,0,3,1
1265861,199,1138,1088002,1,1,1
1265898,547,2529,137043,0,4,3
1266084,856,2066,50660,0,3,1
1266100,815,2717,1252818,1,1,1
1266133,332,2840,967709,1,2,2
1266145,764,4271,296037,1,4,4
1266161,547,5326,1144418,0,4,3
1266162,836,3569,683562,1,4,4
1266180,89,3338,944702,1,4,4
1266197,89,2591,1212124,0,4,3
1266212,178,4008,881119,1,4,4
1266218,727,2004,1504353,1,2,2
1266254,405,2737,400049,1,2,2
1266329,815,2569,921276,1,1,1
1266333,911,3017,344403,0,2,3
1266346,252,2922,525110,1,3,3
1266377,625,3906,85683,0,1,4
1266388,727,1236,1475613,1,2,2
1266406,405,1032,1380193,1,2,2
1266410,178,5694,357848,0,4,2
1266412,178,2342,837596,1,4,4
1266482,199,1579,927943,1,1,1
1266551,856,2828,767093,1,3,3
1266679,911,6094,696305,1,2,2
1266687,625,3794,1431589,0,1,3
1266781,252,1138,1328192,1,3,3
1266889,727,3930,1431240,1,2,2
1267026,332,830,706699,0,2,1
1267034,855,5948,40936,1,3,3
1267043,856,4137,1054699,0,3,2
1267056,89,204,232582,1,4,4
1267110,199,2715,73831,1,1,1
1267217,836,1714,398116,1,4,4
1267225,178,4418,670830,1,4,4
1267301,668,3019,627187,1,3,3
1267306,625,4971,955456,1,1,1
1267402,764,2220,993585,1,4,4
1267434,815,5534,811091,1,1,1
1267465,405,2914,1270210,0,2,1
1267515,462,2654,1401946,0,3,2
1267545,625,1109,605295,0,1,3
1267549,911,3169,1264462,1,2,2
1267647,405,4612,1459571,1,2,2
1267670,462,4802,1452877,1,3,3
1267788,668,1250,823338,0,3,2
1267798,856,3647,833354,0,3,2
1267822,668,3351,779294,1,3,3
1267921,856,2053,1326486,0,3,1
1267954,405,236,1335611,1,2,2
1267966,922,4540,885954,1,4,4
1267980,83,4259,538752,0,2,1
1268150,911,3348,1193262,0,2,1
1268213,83,5061,742023,0,2,4
1268217,199,6077,519858,1,1,1
1268255,50,3772,253125,1,2,2
1268330,668,656,137585,1,3,3
1268382,922,4323,1018470,1,4,4
1268423,462,5486,100564,1,3,3
1268478,855,2261,1032041,0,3,4
1268543,199,2597,726658,1,1,1
1268544,252,1723,512083,0,3,1
1268554,332,5148,1062356,1,2,2
1268628,178,289,804971,1,4,4
1268712,50,1042,1086276,0,2,4
1268752,89,3992,346809,1,4,4
1268848,547,4977,478147,1,4,4
1268874,856,3545,1240504,0,3,1
1268882,727,2142,775914,1,2,2
1268884,856,5830,1383349,0,3,4
1268901,252,959,824752,0,3,2
1268945,405,2260,752146,1,2,2
1268971,178,3475,826775,1,4,4
1268994,668,1208,1339345,1,3,3
1268997,764,4330,1408469,1,4,4
1269032,727,1809,1287347,1,2,2
1269043,911,4224,47680,0,2,1
1269056,332,1663,358692,1,2,2
1269086,855,2907,438784,1,3,3
1269087,815,2274,1400901,1,1,1
1269116,911,990,155972,0,2,1
1269212,83,2328,1350098,0,2,1
1269218,625,5074,63030,1,1,1
1269292,856,3372,405257,0,3,2
1269370,547,1420,42519,1,4,4
1269414,836,1907,509281,0,4,3
1269449,89,4037,634539,0,4,1
1269466,50,4540,222918,1,2,2
1269507,856,2439,417877,0,3,4
1269512,89,2930,230453,1,4,4
1269528,178,5362,212349,0,4,1
1269557,856,626,801022,0,3,2
1269619,332,359,1357817,1,2,2
1269658,462,2496,481174,1,3,3
1269789,668,911,169699,0,3,1
1269875,815,2342,577805,1,1,1
1269924,836,4188,71907,0,4,2
1269936,764,3233,1151209,0,4,2
1269938,199,4224,1227254,1,1,1
1270021,50,743,1341364,0,2,1
1270048,764,50,285676,1,4,4
1270104,764,4526,836535,0,4,2
1270109,178,4372,751047,1,4,4
1270123,178,33,1142564,1,4,4
1270139,668,4138,833019,1,3,3
1270140,89,861,1362604,1,4,4
1270172,89,1284,563734,0,4,3
1270220,462,2392,973525,1,3,3
1270253,178,3599,1356976,1,4,4
1270269,178,1445,844375,0,4,3
1270286,815,3372,1293528,1,1,1
1270393,332,5052,1118148,1,2,2
1270439,668,5302,992255,1,3,3
1270533,405,327,904737,1,2,2
1270551,89,4891,349311,0,4,1
1270556,462,3020,672072,1,3,3
1270562,922,5922,3758,0,4,3
1270567,252,3395,325270,1,3,3
1270606,836,5189,836473,0,4,3
1270656,855,970,258493,1,3,3
1270658,625,1032,1144114,0,1,4
1270673,922,231,971653,0,4,1
1270694,815,3542,1460376,1,1,1
1270698,405,2831,806473,1,2,2
1270725,625,1266,1476240,1,1,1
1270728,855,3201,352633,1,3,3
1270788,332,1261,433209,0,2,1
1270814,815,1263,538677,1,1,1
1270917,199,4361,1198065,1,1,1
1270944,199,4977,1179970,0,1,3
1271022,855,3759,1003998,1,3,3
1271061,625,405,80319,1,1,1
1271065,911,2477,782681,0,2,3
1271069,836,1032,1030975,1,4,4
1271087,911,362,339315,0,2,3
1271168,922,4816,119591,1,4,4
1271171,83,397,694804,0,2,1
1271245,625,3248,918755,1,1,1
1271256,89,2206,1029452,1,4,4
1271280,764,331,992811,0,4,2
1271297,856,818,945502,0,3,2
1271369,462,1886,81857,0,3,1
1271399,836,2667,1443468,0,4,2
1271426,50,1440,1267,1,2,2
1271432,332,239,477484,1,2,2
1271583,462,3300,955172,1,3,3
1271675,911,1048,1396722,1,2,2
1271720,727,4480,1335293,0,2,3
1271736,922,1776,939725,1,4,4
1271754,83,3984,1357735,0,2,1
1271785,727,2261,1269021,0,2,4
1271793,332,4077,736174,0,2,3
1271859,836,3256,836145,1,4,4
1271872,89,2720,493375,1,4,4
1271967,89,2073,496602,0,4,2
1271992,668,1973,919404,1,3,3
1272017,199,2131,59914,1,1,1
1272082,83,5292,1403840,1,2,2
1272084,815,1224,481119,1,1,1
1272088,178,983,133498,1,4,4
1272163,547,2980,484853,1,4,4
1272179,764,3981,328920,0,4,2
1272296,856,2302,1471287,0,3,2
1272304,836,5806,1038116,0,4,2
1272380,855,5373,702000,1,3,3
1272481,911,231,1490481,0,2,3
1272495,815,2772,697389,1,1,1
1272502,199,289,852702,1,1,1
1272561,252,6137,493047,1,3,3
1272578,625,3734,316917,0,1,4
1272592,856,171,1168089,0,3,4
1272635,836,981,994225,1,4,4
1272687,764,253,1497359,0,4,1
1272740,50,5622,1008376,1,2,2
1272811,199,4767,257428,1,1,1
1272822,199,4975,1226972,1,1,1
1272857,727,4853,300894,0,2,3
1272906,178,6050,216992,1,4,4
1272917,922,777,1038503,1,4,4
1272928,83,515,161976,0,2,1
1272973,405,537,109941,0,2,3
1273016,83,646,1368010,0,2,3
1273023,178,5925,1377855,1,4,4
1273064,922,101,593687,1,4,4
1273072,547,5212,749303,1,4,4
1273089,855,3414,1257836,0,3,4
1273174,625,4458,351677,1,1,1
1273201,50,3854,1258243,0,2,3
1273208,462,10,1227470,0,3,2
1273242,764,4479,1176139,1,4,4
1273268,50,1474,360352,1,2,2
1273339,727,2812,108629,1,2,2
1273450,332,2349,135499,0,2,1
1273487,50,1068,1122737,0,2,4
1273490,83,927,262248,1,2,2
1273517,178,5507,129228,1,4,4
1273531,462,4512,106884,1,3,3
1273636,764,4030,903807,1,4,4
1273687,405,406,264235,1,2,2
1273701,764,6141,227529,0,4,2
1273756,199,1596,587136,0,1,2
1273774,83,803,216451,1,2,2
1273801,89,5880,11861,1,4,4
1273809,855,5720,873395,0,3,4
1273892,815,593,1421649,0,1,3
1273897,911,5839,187049,1,2,2
1273949,89,1490,682373,1,4,4
1273972,252,4581,424421,1,3,3
1274029,911,1692,21640,1,2,2
1274046,89,4534,895381,1,4,4
1274150,405,1952,801162,1,2,2
1274153,668,5544,1281893,1,3,3
1274178,855,5658,973255,1,3,3
1274180,764,2923,263899,1,4,4
1274215,252,2597,1104064,1,3,3
1274219,252,3843,1456613,1,3,3
1274224,911,3829,1261596,1,2,2
1274258,178,3097,131297,1,4,4
1274286,462,5782,24635,1,3,3
1274297,911,3759,529421,1,2,2
1274309,815,4710,1459966,0,1,2
1274326,178,2190,1302875,1,4,4
1274361,727,1290,920962,0,2,3
1274368,911,3120,933466,0,2,4
1274371,405,4588,1468172,1,2,2
1274398,922,1032,783732,1,4,4
1274409,50,845,1498620,1,2,2
1274481,911,1068,657890,1,2,2
1274491,50,1707,183621,0,2,3
1274568,727,5880,1444531,1,2,2
1274576,922,221,918053,0,4,3
1274623,405,5762,703338,1,2,2
1274772,855,4243,172570,1,3,3
1274844,922,4237,933485,1,4,4
1274846,727,4380,804977,1,2,2
1274865,922,4243,802025,1,4,4
1274893,836,5481,879684,1,4,4
1274947,815,1630,333926,1,1,1
1275088,405,4814,1493567,0,2,4
1275166,855,1646,1302411,1,3,3
1275219,727,4883,503944,1,2,2
1275227,625,955,904591,1,1,1
1275262,727,2465,59272,1,2,2
1275313,405,5729,48733,0,2,3
1275334,815,4360,729320,1,1,1
1275368,332,4767,1304736,1,2,2
1275446,332,2274,615409,1,2,2
1275461,547,5635,386408,1,4,4
1275497,764,2575,892516,1,4,4
1275515,836,1001,571724,1,4,4
1275560,252,5976,248744,1,3,3
1275582,922,5459,1212377,0,4,3
1275662,625,2078,232795,1,1,1
1275688,83,2473,351249,1,2,2
1275719,252,2873,1488674,1,3,3
1275730,332,2400,311387,0,2,1
1275731,836,4199,603469,0,4,2
1275787,856,2094,229259,1,3,3
1275799,89,4827,1469604,1,4,4
1275827,50,5035,754778,0,2,4
1275961,178,2003,902649,0,4,2
1275965,856,1060,587901,0,3,2
1275985,815,953,1447228,1,1,1
1275995,836,1362,341643,1,4,4
1276012,252,3166,1013031,1,3,3
1276013,89,4228,1261028,1,4,4
1276076,50,5891,1117829,0,2,3
1276077,668,1490,706300,1,3,3
1276102,911,3255,167536,1,2,2
1276103,50,3599,1387931,0,2,4
1276121,922,604,655220,1,4,4
1276244,815,3019,1322331,1,1,1
1276309,178,2369,800861,1,4,4
1276381,462,225,801804,0,3,1
1276382,178,3473,618713,1,4,4
1276396,764,4880,130177,1,4,4
1276416,199,65,866675,0,1,2
1276454,764,2091,107160,1,4,4
1276459,405,1784,1119335,1,2,2
1276468,332,4236,944171,0,2,1
1276490,855,1525,942001,0,3,2
1276552,625,2559,1149836,0,1,2
1276564,764,3660,853629,1,4,4
1276577,727,3556,126576,1,2,2
1276588,332,5042,817889,0,2,3
1276660,764,3929,542825,1,4,4
1276724,856,3753,502884,0,3,2
1276741,855,263,485469,0,3,2
1276751,625,5197,355071,0,1,4
1276818,727,2919,732133,1,2,2
1276835,855,4554,1290821,1,3,3
1276894,332,2668,932306,0,2,1
1276906,836,4457,1474433,0,4,2
1276942,332,4012,549514,1,2,2
1276947,668,732,921512,0,3,4
1276978,332,171,785722,0,2,3
1276980,727,717,1448694,1,2,2
1277000,83,417,1422601,1,2,2
1277010,911,157,620218,1,2,2
1277061,199,3300,676811,0,1,2
1277076,856,2917,1082720,0,3,4
1277106,252,4874,168685,0,3,2
1277108,764,366,972255,1,4,4
1277189,199,3328,165962,0,1,3
1277231,911,4644,1493829,1,2,2
1277234,83,593,144901,1,2,2
1277283,547,4435,48084,0,4,2
1277301,922,755,1172098,0,4,3
1277335,462,3016,133153,1,3,3
1277434,462,6112,557615,1,3,3
1277450,764,3928,1498725,1,4,4
1277465,856,673,1415039,0,3,4
1277504,727,118,874407,0,2,1
1277606,625,3388,763177,0,1,4
1277617,668,5925,753613,1,3,3
1277659,199,3734,330681,1,1,1
1277679,668,4522,1367379,0,3,4
1277697,922,2004,1319632,1,4,4
1277716,252,5806,999467,1,3,3
1277740,922,5481,1112523,0,4,3
1277745,252,2571,1492083,1,3,3
1277799,911,1954,460084,1,2,2
1277849,89,3000,566024,1,4,4
1277863,252,4474,432158,0,3,2
1277872,856,6084,782686,0,3,4
1277885,83,4815,1370206,1,2,2
1277911,83,640,814819,0,2,3
1277946,836,4225,844370,1,4,4
1277986,89,2549,456931,1,4,4
1278046,405,5216,866543,0,2,3
1278048,836,3931,208730,1,4,4
1278055,50,2186,1269297,1,2,2
1278059,199,4999,555107,1,1,1
1278068,815,4259,1144293,1,1,1
1278159,50,1196,1030479,1,2,2
1278262,405,6033,698802,0,2,4
1278365,668,3077,500251,0,3,2
1278366,252,1399,921027,1,3,3
1278368,83,3428,1181299,1,2,2
1278477,462,4882,922467,1,3,3
1278496,332,190,694714,1,2,2
1278524,462,2201,217777,0,3,4
1278637,252,5843,1067487,0,3,2
1278704,911,3482,1419546,1,2,2
1278738,855,2033,303518,0,3,1
1278864,547,6134,655023,0,4,2
1278873,727,4818,358288,0,2,1
1278875,547,2654,1032054,0,4,2
1278889,405,3531,319247,1,2,2
1278977,911,3044,141270,0,2,4
1279040,405,1047,622957,1,2,2
1279057,911,2873,205393,1,2,2
1279064,547,4533,3692,1,4,4
1279164,922,6070,986369,1,4,4
1279178,856,4360,530845,0,3,1
1279198,815,5662,305968,0,1,4
1279222,547,660,1195613,0,4,2
1279231,50,3376,1043550,0,2,1
1279232,83,4109,1209283,0,2,1
1279240,855,1595,270216,1,3,3
1279253,815,2485,1459887,1,1,1
1279297,911,4803,1271753,1,2,2
1279347,178,4014,575094,1,4,4
1279350,405,2078,1220111,1,2,2
1279386,547,2954,388777,0,4,3
1279425,815,1791,1251544,0,1,3
1279493,547,452,809831,0,4,3
1279536,332,1850,745347,1,2,2
1279581,668,2529,1457667,0,3,4
1279626,89,5948,1113039,1,4,4
1279637,405,2905,17382,1,2,2
1279645,668,699,40941,0,3,2
1279774,50,3740,1297686,1,2,2
1279818,332,2160,1357618,1,2,2
1279826,89,3934,79826,0,4,1
1279847,83,3475,1431032,1,2,2
1279907,405,185,429767,0,2,4
1279963,199,35,1399577,0,1,2
1279966,178,577,72470,1,4,4
1279975,625,4155,560060,0,1,4
1280006,836,5571,811167,0,4,2
1280057,727,3202,1354651,1,2,2
1280061,911,3790,1173630,0,2,1
1280118,764,3250,616147,1,4,4
1280123,815,1887,1186033,1,1,1
1280147,911,2999,1076215,1,2,2
1280168,911,4054,1155870,1,2,2
1280281,83,5635,374013,1,2,2
1280304,727,91,1127531,0,2,3
1280311,727,219,428,1,2,2
1280321,727,4766,547023,1,2,2
1280363,836,5102,146592,0,4,3
1280374,462,3335,1367790,1,3,3
1280381,727,5274,314633,1,2,2
1280498,625,5328,1009923,1,1,1
1280538,625,2927,486743,1,1,1
1280545,911,4710,1158603,0,2,3
1280552,252,1018,884641,0,3,2
1280569,815,2250,1388957,1,1,1
1280653,815,286,524567,1,1,1
1280669,836,140,1460520,1,4,4
1280689,252,454,933969,0,3,2
1280746,855,5486,270368,1,3,3
1280750,727,6006,650437,1,2,2
1280766,405,3243,327419,1,2,2
1280779,855,5792,399023,1,3,3
1280820,178,907,1086360,1,4,4
1280890,178,3384,68291,1,4,4
1280942,764,219,762220,1,4,4
1280950,332,4559,1056079,1,2,2
1280954,405,4203,211886,1,2,2
1280962,764,3156,1212385,0,4,3
1280989,855,1678,1046928,1,3,3
1281018,815,885,240337,1,1,1
1281039,83,4998,34559,0,2,4
1281081,547,5385,1257543,0,4,2
1281089,178,3601,1327616,0,4,1
1281140,856,3524,880116,0,3,1
1281141,83,4168,1081793,0,2,1
1281197,547,2043,381194,1,4,4
1281265,199,3130,493371,1,1,1
1281282,405,2772,1312952,1,2,2
1281328,405,5457,972050,1,2,2
1281340,83,3509,130289,0,2,1
1281378,199,5300,1024390,1,1,1
1281382,83,2250,194289,0,2,1
1281394,815,2197,624780,1,1,1
1281403,50,5578,528788,1,2,2
1281412,83,2078,83448,1,2,2
1281446,462,3549,936070,1,3,3
1281506,547,2225,1337372,1,4,4
1281507,815,1235,1116025,1,1,1
1281561,727,3237,446809,1,2,2
1281588,199,4515,905391,1,1,1
1281636,332,4216,656044,1,2,2
1281643,178,2784,265003,1,4,4
1281695,405,6012,1338105,1,2,2
1281769,855,5712,1419030,1,3,3
1281821,815,656,762034,1,1,1
1281827,89,5026,891771,0,4,2
1281830,547,5968,1476201,0,4,3
1281845,547,1728,612452,1,4,4
1281909,815,5909,1419100,1,1,1
1281925,922,4597,1053554,1,4,4
1281938,332,5064,261471,0,2,3
1281992,856,2631,270502,0,3,4
1281996,836,1197,223491,1,4,4
1282026,836,2620,1139107,1,4,4
1282064,668,4883,1387006,1,3,3
1282070,625,2633,549385,0,1,2
1282076,855,512,131450,1,3,3
1282124,83,5031,617608,0,2,1
1282165,252,1042,268889,1,3,3
1282185,83,2800,1043199,1,2,2
1282262,855,1547,536252,1,3,3
1282306,625,293,174245,1,1,1
1282402,815,1774,1466236,0,1,3
1282416,856,5292,952598,0,3,1
1282465,764,5327,1479112,1,4,4
1282468,855,917,105450,1,3,3
1282484,462,777,453982,1,3,3
1282510,625,698,1274760,1,1,1
1282599,727,145,442902,1,2,2
1282623,764,1162,1251570,1,4,4
1282666,836,1784,401296,0,4,2
1282836,625,2945,1245990,1,1,1
1282838,83,4179,1256155,0,2,4
1282846,547,4723,471576,1,4,4
1282912,855,4850,870593,1,3,3
1282930,199,3473,76858,1,1,1
1283006,83,4017,769638,0,2,1
1283020,178,4216,1402127,1,4,4
1283057,911,5401,198081,1,2,2
1283100,911,1370,1289014,1,2,2
1283234,764,1797,242632,0,4,2
1283242,815,4474,1432095,1,1,1
1283289,668,5952,891749,1,3,3
1283379,50,5229,987921,1,2,2
1283417,199,3184,29237,1,1,1
1283440,727,4254,1291445,1,2,2
1283446,178,894,523612,1,4,4
1283453,252,4895,176699,1,3,3
1283463,836,3994,1120714,1,4,4
1283515,727,4880,748544,1,2,2
1283536,836,641,287217,1,4,4
1283558,668,3379,536095,0,3,2
1283566,727,3678,1455336,1,2,2
1283637,462,2003,1029496,0,3,4
1283642,178,5921,1497044,1,4,4
1283650,50,4058,1299803,1,2,2
1283663,252,3880,1139093,0,3,2
1283671,668,2310,825612,1,3,3
1283703,89,3006,270164,1,4,4
1283801,911,2968,925260,1,2,2
1283815,764,3936,1301877,0,4,2
1283895,911,4032,797132,0,2,1
1283903,836,2778,1292395,1,4,4
1283950,405,2970,670820,1,2,2
1283959,727,5378,712208,1,2,2
1283974,89,5694,1369395,0,4,2
1284159,922,4940,1446545,1,4,4
1284224,547,5284,998839,1,4,4
1284242,332,5287,530435,0,2,1
1284363,83,1698,3484,1,2,2
1284368,855,3222,685877,1,3,3
1284431,668,2618,343384,1,3,3
1284447,764,953,435553,1,4,4
1284475,547,5362,10495,1,4,4
1284492,855,4058,1507650,1,3,3
1284502,668,2772,349470,1,3,3
1284532,332,1068,1340503,1,2,2
1284544,252,4894,1013604,1,3,3
1284549,922,1380,757613,1,4,4
1284578,405,6020,223617,0,2,3
1284595,668,162,1458101,1,3,3
1284661,856,455,711887,0,3,1
1284671,405,4875,435846,1,2,2
1284692,199,1394,668732,1,1,1
1284730,764,1073,300318,1,4,4
1284805,727,143,244815,1,2,2
1284810,83,2386,207810,0,2,1
1284819,856,2070,951966,1,3,3
1284843,764,767,419716,1,4,4
1284849,50,1218,106495,0,2,1
1284851,922,3944,345873,1,4,4
1284877,199,2400,1220368,1,1,1
1284885,547,5735,1486004,1,4,4
1284941,625,626,833399,0,1,4
1284959,462,4927,776271,0,3,4
1284964,50,140,1471819,1,2,2
1284999,856,4350,818144,0,3,2
1285006,83,1292,663797,0,2,1
1285027,199,2075,54616,1,1,1
1285044,764,870,815598,1,4,4
1285228,178,2529,1055904,0,4,3
1285275,922,5218,164743,0,4,1
1285281,332,4524,1302872,1,2,2
1285298,178,5197,1213823,1,4,4
1285313,89,840,555441,0,4,3
1285390,252,3618,774751,1,3,3
1285420,89,2296,435331,1,4,4
1285474,922,5729,1228136,0,4,3
1285512,199,26,818736,1,1,1
1285660,178,2532,441152,1,4,4
1285674,815,5066,70085,1,1,1
1285760,836,4203,436623,0,4,3
1285796,922,2627,1435366,1,4,4
1285802,911,417,108778,0,2,1
1285834,764,4759,919047,0,4,2
1285839,462,3753,791565,1,3,3
1285912,199,1399,663713,1,1,1
1285924,547,5263,1271300,1,4,4
1285963,727,2650,1340090,1,2,2
1285970,462,4325,770141,1,3,3
1286008,405,3356,497681,1,2,2
1286012,50,4526,358005,0,2,1
1286073,911,4612,1230327,1,2,2
1286088,727,6076,189178,1,2,2
1286095,764,562,185578,1,4,4
1286161,911,474,88241,1,2,2
1286164,547,2706,1278133,1,4,4
1286180,727,4139,1354442,1,2,2
1286251,332,3790,1218075,0,2,3
1286327,911,2180,9069,0,2,1
1286334,405,5129,1370535,1,2,2
1286342,83,4813,1228932,0,2,3
1286354,547,5733,317660,1,4,4
1286375,922,4747,1401515,1,4,4
1286410,462,4291,708593,0,3,4
1286454,332,1290,1288923,0,2,3
1286490,252,5977,252177,1,3,3
1286593,178,4889,815797,1,4,4
1286612,332,891,1107336,1,2,2
1286632,178,5388,177046,1,4,4
1286639,178,4798,268823,1,4,4
1286664,178,1590,140406,1,4,4
1286682,668,4560,1436877,1,3,3
1286776,836,4105,474681,0,4,2
1286808,50,4421,907161,1,2,2
1286874,83,4351,163782,1,2,2
1286878,855,5459,1093510,1,3,3
1286951,922,3715,732567,1,4,4
1286971,764,2211,717698,1,4,4
1286994,50,3302,1421510,0,2,4
1287065,727,1374,685666,1,2,2
1287111,405,3456,1454097,1,2,2
1287117,252,354,1504330,1,3,3
1287273,89,5348,48668,1,4,4
1287300,50,110,696823,1,2,2
1287353,83,1777,1184313,1,2,2
1287368,50,4131,807782,0,2,4
1287421,625,5503,10083,1,1,1
1287445,83,5483,1018572,0,2,3
1287481,199,732,1256574,0,1,3
1287489,405,6049,417009,1,2,2
1287523,855,1634,1129459,1,3,3
1287562,836,5938,1069663,0,4,3
1287566,462,5443,755558,1,3,3
1287573,462,4754,1026597,1,3,3
1287582,911,1223,892805,1,2,2
1287655,178,730,775599,1,4,4
1287731,50,3999,762226,1,2,2
1287786,836,871,114975,0,4,1
1287797,625,4628,1174674,0,1,3
1287831,856,5361,1231921,1,3,3
1287893,836,5131,743911,1,4,4
1287915,922,1046,1333088,1,4,4
1288037,856,5667,1176065,0,3,1
1288047,405,927,244330,1,2,2
1288080,462,3009,1393110,0,3,4
1288088,405,4670,668277,1,2,2
1288132,50,1127,926252,1,2,2
1288232,252,1657,1382368,1,3,3
1288315,836,2314,478281,1,4,4
1288341,89,333,317451,1,4,4
1288382,815,1596,1200105,1,1,1
1288384,462,5342,602746,1,3,3
1288386,50,4759,388281,1,2,2
1288445,911,86,802997,1,2,2
1288454,727,5664,292578,0,2,3
1288459,83,4174,1468090,1,2,2
1288470,332,4752,69012,1,2,2
1288485,199,3138,1040862,1,1,1
1288499,727,1724,1324062,1,2,2
1288519,252,5922,410728,1,3,3
1288525,462,5806,715418,1,3,3
1288527,178,5528,1298156,1,4,4
1288552,855,2659,160596,1,3,3
1288648,668,628,1148111,1,3,3
1288708,89,1730,880251,1,4,4
1288710,462,2302,1464896,1,3,3
1288796,815,1048,814302,1,1,1
1288845,668,4330,1110793,0,3,2
1288856,836,4243,1144163,1,4,4
1289006,856,1717,1028794,0,3,2
1289027,727,4349,1498286,0,2,4
1289089,89,1162,619420,0,4,3
1289110,462,4665,860005,1,3,3
1289120,178,4058,1256401,1,4,4
1289133,462,178,1295115,1,3,3
1289184,50,1306,1490007,1,2,2
1289224,668,328,1030972,1,3,3
1289228,178,6061,240121,1,4,4
1289237,178,756,441832,1,4,4
1289255,332,3961,725648,1,2,2
1289259,836,2872,1320839,1,4,4
1289281,332,2919,529475,1,2,2
1289282,462,804,9059,1,3,3
1289394,855,3450,718404,1,3,3
1289447,547,786,344742,1,4,4
1289465,462,4972,194629,1,3,3
1289468,405,5226,1037839,0,2,1
1289537,252,2405,1036510,1,3,3
1289575,462,4632,826399,1,3,3
1289612,836,5090,249498,1,4,4
1289627,405,2428,802691,1,2,2
1289668,922,1689,1162483,0,4,2
1289694,764,6036,1175607,1,4,4
1289703,625,3863,1413043,1,1,1
1289769,178,4575,365108,1,4,4
1289774,815,3627,1202725,0,1,4
1289810,625,4032,320483,0,1,4
1289901,547,3624,1068374,1,4,4
